node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality,entropy
Magna Carta,30,40,0.006534524068830321,0.008712698758440426,0.015247222827270748,0.0002523787625476736,0.0004985369685939886,0.34520029210769887,4.072594175763156
Malaysia,146,56,0.03180135046830756,0.012197778261816599,0.04399912873012416,0.0009165956608413866,0.002116744210554698,0.4304128900748523,4.566144659054928
Marco Polo,21,23,0.004574166848181224,0.005009801786103245,0.00958396863428447,0.00014126744538930138,0.00011482964876267572,0.34207852563946034,3.4677201004744984
Norway,218,62,0.04748420823350033,0.013504683075582662,0.06098889130908299,0.001382200485511545,0.002570454502574553,0.44978485387735645,3.0249869031492898
Thailand,149,33,0.03245480287519059,0.007187976475713353,0.03964277935090394,0.0009674004304529334,0.0012055590334756978,0.4380752941286351,4.506862007925515
Thomas Aquinas,25,23,0.005445436724025267,0.005009801786103245,0.010455238510128513,0.00029950583099082844,0.00019104775117288782,0.36256421681368656,2.714837683316464
Abacus,9,9,0.001960357220649096,0.001960357220649096,0.003920714441298192,0.00016508115746812993,7.533818012474494e-05,0.3458785364661059,2.778515024206395
Aztec,38,18,0.008277063820518406,0.003920714441298192,0.012197778261816599,0.0002163936051717776,0.00027688442011939145,0.35332798155442174,3.457860794227391
Black Death,48,61,0.010455238510128513,0.013286865606621652,0.023742104116750165,0.0004164374335774445,0.0011154744092683288,0.38256525184352885,4.467363540383729
Buddha,46,10,0.01001960357220649,0.0021781746896101066,0.012197778261816599,0.0004096098462941367,6.972726402829415e-05,0.3698594483277559,3.2687228377733346
Christianity,343,49,0.07471139185362666,0.010673055979089524,0.08538444783271619,0.003018040870366905,0.003151579573931438,0.48194278962366843,4.5765735368639
Edward III of England,37,31,0.008059246351557395,0.006752341537791331,0.014811587889348726,0.000254009711036871,0.000171421923381496,0.32843073141905704,3.2661806825161066
English peasants' revolt of 1381,6,10,0.001306904813766064,0.0021781746896101066,0.003485079503376171,7.555887895317282e-05,7.209075367143778e-06,0.29201293052545485,2.3553885422075336
Hundred Years' War,22,39,0.004791984317142235,0.008494881289479417,0.013286865606621652,0.0001936488809982087,0.0003837357849868369,0.3461924720562725,4.405932127238668
Ibn Battuta,8,40,0.0017425397516880855,0.008712698758440426,0.010455238510128513,7.42630177895339e-05,3.6453537723193166e-05,0.28857011998335413,1.584962500721156
Lithuania,98,37,0.021346111958179047,0.008059246351557395,0.02940535830973644,0.0008065003768905574,0.00026000230817018594,0.42612519067647137,3.961638664057787
Ming Dynasty,34,19,0.007405793944674363,0.004138531910259203,0.011544325854933566,0.00035578776922805765,0.00012968191733856878,0.3667182656082028,3.75567897581508
Niger,65,44,0.014158135482465695,0.00958396863428447,0.023742104116750165,0.0003755362391470773,0.0002172730537791749,0.3732983176784911,3.8290037311070506
Ottoman Empire,164,84,0.03572206490960575,0.018296667392724897,0.054018732302330646,0.0013634348156279293,0.0017926174766714528,0.42462294025939135,5.678919430587841
Pope,92,31,0.02003920714441298,0.006752341537791331,0.026791548682204312,0.0008099929275245692,0.0003847693582458086,0.398729041994597,3.954645297403652
Singapore,116,62,0.02526682639947724,0.013504683075582662,0.038771509475059904,0.0007538790936522571,0.001028149827521398,0.43499436162858574,4.391855531929343
Timur,19,43,0.004138531910259203,0.00936615116532346,0.013504683075582662,0.00018632954460811926,0.00013644283764421294,0.3411097535441928,2.952819531114783
15th Marine Expeditionary Unit,1,24,0.00021781746896101068,0.005227619255064256,0.005445436724025267,3.482046807340035e-05,1.9049228880036846e-06,0.2640329202801257,1.521928094887362
2004 Indian Ocean earthquake,28,70,0.0060988891309082995,0.015247222827270748,0.021346111958179047,0.00016365378303595098,0.0007485892850662714,0.34486216644484474,4.1568506077211715
Afghanistan,143,66,0.03114789806142453,0.014375952951426706,0.04552385101285123,0.0009452931718403136,0.002093187465558459,0.4149977942747284,5.076323542088065
Australia,563,86,0.12263123502504901,0.01873230233064692,0.14136353735569593,0.0032042713990174227,0.012526856308822788,0.500219745689178,5.828781372750107
California,251,39,0.05467218470921368,0.008494881289479417,0.0631670659986931,0.0015359198258571532,0.005011628324073307,0.45129271081206657,4.598463519303821
East Timor,42,44,0.009148333696362448,0.00958396863428447,0.01873230233064692,0.000366294734741223,0.00023208723113169643,0.38601759914446987,3.3371753411230767
Famine,42,63,0.009148333696362448,0.013722500544543673,0.02287083424090612,0.0002974985785271776,0.0007360294291134606,0.3712093003289521,4.160504946113889
Indian Ocean,119,75,0.02592027880636027,0.0163363101720758,0.04225658897843607,0.0008774599880663065,0.0021252877966907863,0.42219450909104134,5.0596800163093105
Indonesia,202,57,0.04399912873012416,0.012415595730777608,0.05641472446090177,0.0013664826854922834,0.0024886718251599087,0.44819924334664896,4.98870363797376
Iraq,159,51,0.0346329775648007,0.011108690917011544,0.04574166848181224,0.001056649806910847,0.001139677386546463,0.44588511184179047,4.792901688226098
Kuwait,72,26,0.015682857765192768,0.0056632541929862775,0.021346111958179047,0.00044030705723117956,0.00014645146425072486,0.38510817610904324,3.3281510425608207
Kuwait City,6,7,0.001306904813766064,0.0015247222827270749,0.0028316270964931388,8.612659600944047e-05,3.429433060811521e-06,0.33728892211171546,2.463865121950854
Mogadishu,7,32,0.0015247222827270749,0.006970159006752342,0.008494881289479417,6.052818923423567e-05,5.4418032522503306e-05,0.33270412684858464,2.899397470347699
Mount Pinatubo,7,34,0.0015247222827270749,0.007405793944674363,0.008930516227401437,7.86670391688731e-05,0.0002083666841199017,0.31437672045167797,2.910992253015045
Pakistan,189,47,0.04116750163363102,0.010237421041167502,0.05140492267479852,0.001291439175985583,0.0025151133902759836,0.4393789644865104,4.719644264309715
Persian Gulf,53,16,0.011544325854933566,0.003485079503376171,0.015029405358309737,0.0004499172847558922,7.102946196906847e-05,0.3675428148282325,3.8615255124953753
Royal Marines,9,44,0.001960357220649096,0.00958396863428447,0.011544325854933566,0.00010920210860220303,0.0003878641649429222,0.35892492730991055,3.347091011626143
Rwanda,67,124,0.014593770420387715,0.027009366151165323,0.04160313657155304,0.00032757403175930115,0.0006071101432174559,0.3801188167972743,4.135791295540501
Somalia,87,137,0.01895011979960793,0.029840993247658463,0.048791113047266396,0.0004618511945858545,0.000909265087780862,0.39928558606437925,4.375503945779228
Sri Lanka,116,60,0.02526682639947724,0.013069048137660641,0.03833587453713788,0.0007792630898158884,0.0017349874631390622,0.4041153693321543,4.738361775221955
Sumatra,37,18,0.008059246351557395,0.003920714441298192,0.011979960792855588,0.0002394090116326901,0.00016455343154092158,0.3534098272763477,2.472832267342685
Uganda,81,160,0.017643214985841864,0.034850795033761706,0.052494010019603576,0.00041678704389553516,0.0011543065830802528,0.3889039572653564,4.5432234848303885
Art,111,65,0.024177739054672187,0.014158135482465695,0.03833587453713788,0.001041555691547956,0.0024411281248366275,0.4046155121159812,5.197124602562889
Baghdad,56,32,0.012197778261816599,0.006970159006752342,0.01916793726856894,0.0005042031829802079,0.00031586521661283945,0.38455811401915474,3.5512172754022897
Battle of Grunwald,3,23,0.000653452406883032,0.005009801786103245,0.0056632541929862775,6.854844716179877e-05,9.364264648002027e-06,0.29934667580483837,2.6464393446710157
Beijing,89,101,0.019385754737529952,0.02199956436506208,0.04138531910259203,0.0007162323541108619,0.001793653540238155,0.4136102180603632,4.633754663731007
Henry VII of England,30,22,0.006534524068830321,0.004791984317142235,0.011326508385972555,0.0002014906608187477,9.311259404483397e-05,0.33309152703995193,3.4770564728672415
Henry V of England,20,16,0.004356349379220213,0.003485079503376171,0.007841428882596384,0.00012018046248072438,3.393181894211495e-05,0.31110730512887297,2.456807975153108
Inca Empire,30,19,0.006534524068830321,0.004138531910259203,0.010673055979089524,0.00022826634684362275,0.0001222157282330382,0.3548070289190682,4.117255564334127
Jew,268,86,0.05837508168155086,0.01873230233064692,0.07710738401219779,0.001957833941958966,0.003150964274595368,0.4548808063064977,4.892734926833974
Joan of Arc,7,23,0.0015247222827270749,0.005009801786103245,0.006534524068830321,6.941524805696731e-05,0.0002856885087775477,0.2971698917709375,3.06008563349248
Johannes Ockeghem,2,5,0.00043563493792202136,0.0010890873448050533,0.0015247222827270749,5.603116862324252e-05,4.4016848415277855e-06,0.29158505912314325,2.25
Korea,77,29,0.016771945109997823,0.00631670659986931,0.023088651709867132,0.0006336974462048083,0.0003027231066453273,0.4034030207170791,3.776230889450569
Leonardo da Vinci,34,47,0.007405793944674363,0.010237421041167502,0.017643214985841864,0.00028418793340258746,0.0007644182615529196,0.356909753045538,4.677293620027147
Philosophy,190,87,0.04138531910259203,0.01895011979960793,0.06033543890219996,0.001503418889373253,0.004192937617928622,0.41998629776619373,5.612679630154688
Plato,76,44,0.016554127641036812,0.00958396863428447,0.026138096275321283,0.0005701996151672547,0.0009067801475301807,0.37439760106797376,4.628101600357352
Richard III of England,15,27,0.0032672620344151603,0.0058810716619472885,0.009148333696362448,0.00012905712536524853,0.00018599870883921797,0.3363223361787038,3.2112048095290855
Spanish Inquisition,19,35,0.004138531910259203,0.007623611413635374,0.011762143323894577,0.00022676334074048498,0.0002844917832576855,0.36563434039431053,4.381467880199448
Vasco da Gama,21,18,0.004574166848181224,0.003920714441298192,0.008494881289479417,0.00014924679663562854,4.5170588945094166e-05,0.34395511182505295,3.1464393446710153
Wars of the Roses,17,29,0.0037028969723371815,0.00631670659986931,0.01001960357220649,0.00017734350883469533,0.0002634617838798912,0.355275221070867,3.9616267223408856
Zheng He,8,39,0.0017425397516880855,0.008494881289479417,0.010237421041167502,0.00010680445482040812,6.371586006000552e-05,0.3402981913052772,1.9182958340544896
16 Cygni,2,8,0.00043563493792202136,0.0017425397516880855,0.0021781746896101066,3.635535545893452e-05,0.00021750738270527828,0.206609067532884,1.811278124459133
16 Cygni Bb,1,12,0.00021781746896101068,0.002613809627532128,0.0028316270964931388,3.657377333208204e-05,4.625863228739599e-06,0.17119279896229722,2.925853014561283
Binary star,18,26,0.003920714441298192,0.0056632541929862775,0.00958396863428447,9.38024638019921e-05,0.0001440733501465979,0.2677553921291669,3.2149615460724075
Day,75,19,0.0163363101720758,0.004138531910259203,0.020474842082335003,0.0003704872572014587,0.0010059910003130256,0.3513749940930431,3.806089083219044
Extrasolar planet,39,22,0.008494881289479417,0.004791984317142235,0.013286865606621652,0.0001707990796203633,0.0016618046656451798,0.29464469377211144,3.875007845188712
Jupiter,59,52,0.01285123066869963,0.011326508385972555,0.024177739054672187,0.0003233050135784395,0.0009287421803990528,0.34674323280727115,3.913505855166308
Red dwarf,18,11,0.003920714441298192,0.0023959921585711176,0.00631670659986931,0.00011225067178723475,1.8207296670452904e-05,0.27054088385482794,3.150191679500798
Sun,183,74,0.03986059681986495,0.01611849270311479,0.055979089522979746,0.0012060145762775721,0.005013070930234593,0.4063397259460209,5.2193112479457735
Earth,269,118,0.05859289915051187,0.02570246133739926,0.08429536048791113,0.0023478726081676807,0.013850029712008235,0.45861830391342473,5.707931396161352
Planet,76,45,0.016554127641036812,0.009801786103245481,0.026355913744282294,0.0005946762028804619,0.0034654301547821552,0.36657141382796565,4.265475433344646
Season,27,30,0.0058810716619472885,0.006534524068830321,0.012415595730777608,0.00033496773409066204,0.000546128474136567,0.37375556696521145,4.098239188969213
Star,97,68,0.021128294489218036,0.014811587889348726,0.03593988237856676,0.000605629004868723,0.002754626228014795,0.3512132192338842,5.250106956179515
Water,191,131,0.04160313657155304,0.0285340884338924,0.07013722500544543,0.0014554056567765042,0.00864292107433191,0.42474115377282656,5.611906043506631
Akbar,11,16,0.0023959921585711176,0.003485079503376171,0.0058810716619472885,9.316966871937481e-05,0.00011756552128300312,0.3265561267876697,2.899397470347699
Amazon River,20,31,0.004356349379220213,0.006752341537791331,0.011108690917011544,0.0001929283786530882,9.949366585711524e-05,0.356909753045538,3.784793511020678
Amsterdam,63,38,0.013722500544543673,0.008277063820518406,0.02199956436506208,0.0004001432894732385,0.00040505170690330653,0.391063796399178,4.063322269641456
Anglicanism,39,55,0.008494881289479417,0.011979960792855588,0.020474842082335003,0.0004453258383809138,0.001146127093165155,0.39426399113239546,4.359000752654085
Babur,11,15,0.0023959921585711176,0.0032672620344151603,0.0056632541929862775,0.00011671028073917145,1.8202098621817838e-05,0.3374878832809305,2.1464657985040714
Brazil,261,80,0.05685035939882379,0.017425397516880853,0.07427575691570465,0.0017452824901676312,0.0030040303885109274,0.4629322011789197,5.136608221606078
British East India Company,45,37,0.009801786103245481,0.008059246351557395,0.017861032454802875,0.000342799677241727,0.0003184618505395175,0.3673363301008009,4.247943514378617
"Charles V, Holy Roman Emperor",43,26,0.00936615116532346,0.0056632541929862775,0.015029405358309737,0.00031721888005851155,0.0006503158303127289,0.3616760705694176,4.053149404363828
Edward VI of England,21,34,0.004574166848181224,0.007405793944674363,0.011979960792855588,0.00015126693536611128,0.00014243082197898342,0.3186445748437746,3.0547837869021506
Egypt,362,70,0.07884992376388587,0.015247222827270748,0.09409714659115662,0.0024297054121889014,0.003958194608128057,0.46977426594026267,5.163149124156461
Elizabeth I of England,63,54,0.013722500544543673,0.011762143323894577,0.02548464386843825,0.00039000712088697013,0.0007877932078235911,0.35420296185234323,4.415535044697225
Ferdinand Magellan,15,35,0.0032672620344151603,0.007623611413635374,0.010890873448050535,0.0001578304356263075,0.0002596672141103245,0.35078254698467043,3.615817594675931
Florida,156,65,0.03397952515791767,0.014158135482465695,0.04813766064038336,0.000718674467493611,0.0037281453878876413,0.41208343144467263,4.959531547296011
Francis Drake,10,20,0.0021781746896101066,0.004356349379220213,0.006534524068830321,0.00011925019446377044,5.3610393615409835e-05,0.3405767298947823,3.081781857047331
Grand Canyon,16,18,0.003485079503376171,0.003920714441298192,0.007405793944674363,0.00011747477458921312,0.0002823111778993658,0.3776723057229127,3.3514097655573916
Heliocentrism,17,42,0.0037028969723371815,0.009148333696362448,0.01285123066869963,0.00015072203124849177,0.00021782244982865837,0.3391131861195806,4.542469431935243
